name,2_1_1,2_1_2,2_1_3,2_1_4,2_1_5,2_5_1,2_5_2,2_5_3,2_5_4,2_5_5,FC_5
Hmces,1.266199178,1.432350992,1.281941384,1.463099418,-2.269114185,-0.783220483,-2.282401071,-1.191250515,-1.206173863,-1.261814384,-3.19588211
Hp,0.330003798,0.459522964,0.261432214,0.605291804,0.927125625,0.465329889,-0.315073403,-0.712798471,-0.920799589,-0.490374362,-1.461299953
Hpx,1.494312133,1.41812032,1.511031674,1.562494333,1.596950309,1.424958258,1.397760245,1.33412591,1.365989075,1.373162512,0.081107616
Hrg,0.680350963,0.848274271,0.901005608,1.08298035,1.058536508,0.787938156,0.666716868,0.718279396,0.938516225,0.767806095,-0.052868123
Hspa1a,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.437127291,-1.063659079,-0.927144695,-1.012347614,-0.987593673,-0.683722196
Hspa1b,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.437127291,-1.063659079,-0.927144695,-1.012347614,-0.987593673,-0.683722196
Hspa1l,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.437127291,-1.063659079,-0.927144695,-1.012347614,-0.987593673,-0.683722196
Hspa2,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.437127291,-1.063659079,-0.927144695,-1.012347614,-0.987593673,-0.683722196
Hspa5,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.437127291,-1.063659079,-0.927144695,-1.012347614,-0.987593673,-0.683722196
Hspa8,-0.574069315,-0.512803946,-0.569833299,-0.887572543,-1.312017981,-1.437127291,-1.063659079,-0.927144695,-1.012347614,-0.987593673,-0.683722196
Ica,1.184875671,1.196728954,1.10130947,1.131255519,0.78704563,0.53136167,0.220215232,0.610914822,0.686362244,0.635182895,-0.703144889
Idh2,0.356879972,0.335836284,0.182948232,0.228645824,0.157275104,-1.534617462,-0.876244855,-0.573929288,-0.70869957,-1.215435955,-2.059289527
Igfals,0.120372751,-0.059652553,-0.126520135,-0.034587688,0.193440068,0.154770467,0.510365881,0.467338865,-0.079054005,0.042033757,0.347192134
Il1rap,-0.348225431,-0.733720432,-0.445266031,-0.384758573,-0.171424771,-0.196091805,-0.025882566,0.007875745,-0.287956057,0.020434488,0.453039622
Itih1,1.132292867,1.246405123,1.209283712,1.187626213,0.983198588,0.91141647,1.009338015,0.950219606,0.945862476,0.753819645,-0.157107886
Itih2,0.730794357,0.32256062,0.274897404,0.383029209,0.645338986,1.159190953,1.111001078,1.098602626,0.97171157,1.015346171,1.121482134
Itih3,0.300791129,-0.241802003,-0.00623564,-0.097776853,0.120755277,0.729074901,0.86972377,0.778558003,0.767921728,0.711281086,1.298041027
Itih4,0.380711702,0.292645775,0.340799383,0.539939159,0.682935307,0.9346896,0.959894785,0.842955322,0.877494037,0.882326061,0.860983881
Klkb1,0.416856059,0.30961816,0.399790771,0.471797026,0.407359943,1.018088522,1.053733657,1.0277617,0.897312356,1.001461257,1.109738054
Kng1,1.230783517,1.013766174,1.114277358,1.046301338,1.309895516,0.974608102,0.868774669,0.974799675,1.162185625,1.196708489,0.047260021
Krt10,-0.604472274,-0.474055275,-0.581529399,-0.437613611,-0.524400542,-0.596342721,-0.386472358,-0.395673644,-0.256445882,-0.417045308,0.083139964
Lap3,-0.331667695,-0.253723863,0.194823687,-0.331317593,-0.579432734,-1.150967227,-1.253344289,-0.790636876,-1.194352728,-1.008279126,-1.447696606
Lcat,-1.542467351,-1.151460436,-1.524899746,-1.470535463,-1.103725885,-1.462525505,0.054407515,0.041846568,-0.378771499,-0.297522433,1.33760489
Lifr,0.539458506,-0.223756546,0.457662551,-0.510335612,-0.322088705,0.335505374,0.368825583,0.346685919,0.170310261,0.245219182,0.541273682
Loxl1,-0.151550131,0.020536652,-0.15681749,-0.337352302,-0.683073878,-0.360091957,-0.266302898,-0.712937509,-0.409170325,-0.256504592,-0.276881035
Lrp1,-1.24282809,-1.347696256,-0.796013152,-1.575426721,-1.266686145,-1.066019742,-1.327879777,-1.074944212,-0.722521135,-1.257358381,0.011513926
Man1a,-1.451854916,-1.600702592,-1.157831349,-1.184009476,-0.731649487,-0.90234137,-0.580191783,-1.002227415,-1.213663002,-1.030579909,0.215427208
Masp1,-0.495090083,-0.317331608,-0.862580917,-0.260719008,0.172053082,-0.556091267,-1.035927336,-0.857283873,-1.304371845,-0.947916555,-1.102498209
Masp2,0.226129615,-0.032600109,-0.083757629,0.26021161,0.13314925,-0.068747671,0.098325393,0.037183101,0.048157016,0.20192834,-0.04892189
Mbl1,0.494183407,0.59801752,0.962179145,0.889103424,0.44665198,0.737946176,0.859114407,0.681876551,0.525025973,0.566519836,0.147852789
Mbl2,0.454753435,0.577560929,0.614005492,0.763861925,0.737786495,1.075617734,1.08596024,1.096551248,1.07474279,1.098655657,0.910018701
Mfap4,-1.691126514,-1.67390502,-1.668690576,-1.637005795,-1.471805917,-0.654455158,-0.505101403,-1.541956403,-1.070321529,-1.359147241,0.699932989
Mmrn1,-0.40054632,-0.437213997,-0.422102101,-1.662018538,-1.156383598,-0.987641917,-1.16076303,-1.15982796,-0.893145117,-1.282933669,-0.628215708
Mug1,1.879509636,1.791032659,1.789996156,1.844079872,1.80395871,2.23674024,2.183285872,2.228428773,2.274370299,2.18612805,1.06758414
Mug2,-0.613626355,-0.789501832,-0.828894845,-0.521085407,-0.193130895,0.276125931,0.471666988,0.325700321,0.362365154,0.398537065,1.500682745
Mup10,-1.296375574,-0.878102455,-1.009994168,-1.365766903,-1.360507851,-0.753538583,-1.428188818,-1.019032761,-0.993989926,-1.132394153,-0.043809481
Mup12,-1.296375574,-0.878102455,-1.009994168,-1.365766903,-1.360507851,-0.753538583,-1.428188818,-1.019032761,-0.993989926,-1.132394153,-0.043809481
Mup17,-1.296375574,-0.878102455,-1.009994168,-1.365766903,-1.360507851,-0.753538583,-1.428188818,-1.019032761,-0.993989926,-1.132394153,-0.043809481
Mup18,-0.001215746,0.153301158,0.025366113,0.422036968,0.338111835,-0.365857168,0.163875487,0.179165821,-0.244130309,0.277652698,-0.287508939
Mup19,-0.001215746,0.153301158,0.025366113,0.422036968,0.338111835,-0.365857168,0.163875487,0.179165821,-0.244130309,0.277652698,-0.287508939
Orm1,-0.753217013,-1.061031128,-1.429175974,-1.098351662,-0.603060829,0.457202729,0.390740601,0.350594935,0.342578587,-0.076446076,1.977999921
Pf4,-1.389376368,-1.51766148,-1.456856381,-1.168411881,-1.453977078,-1.726328617,-0.629797839,-0.885768398,-1.288733562,-0.755643838,0.2897333
Piga,0.274781092,0.362607997,0.290577352,0.461743351,1.344209959,-0.595777373,-1.057857351,-0.559476189,-1.769573894,-0.422902032,-2.360987829
Pigr,-1.338580295,-1.551278293,-1.451956737,-1.192270267,-1.358369153,-1.285167046,-0.897645688,-0.401850571,-1.050764036,-1.236832153,0.3989047
Pkm,0.653220653,-0.350725411,-0.186693634,0.142805216,-0.142395153,-0.754564254,-1.046918053,-1.2488327,-0.963507183,-0.207525482,-1.489057428
Plg,1.923293631,1.947239468,1.833870118,1.729818538,1.769496606,1.578000039,1.532528291,1.511248737,1.55054349,1.582947713,-0.106423802
Pltp,-0.318470778,-0.215869857,-0.496988119,-0.91281816,-0.672911487,-1.181652452,-1.295181858,-1.067082875,-0.442851035,-0.858369589,-0.87207363
Pon1,-0.315944978,-0.284021761,-0.24263871,0.042674117,0.258727535,-1.202559165,-0.739754287,-0.545264697,-1.408915861,-0.830788985,-1.46940473
Prdx2,-1.246507875,-0.270835302,-0.653567482,-1.161448177,-0.320664493,0.599198991,0.413133384,0.214041529,0.164547117,0.311844617,1.681155562
Pros1,-1.165163622,-1.46991107,-1.304244561,-1.641518055,-1.006729473,-0.707218015,-1.759296493,-0.832079273,-1.279933484,-0.876320519,0.093059392
Proz,-0.965091199,-1.030462995,-1.069173064,-1.469571412,-1.080576497,-0.182586015,-1.347052473,-1.247127776,-0.195122041,-0.310638912,0.554397789
Psma1,0.635633407,0.153946576,0.135250754,-0.195666846,0.101942827,-1.419257371,-1.092042124,-0.902701385,-1.213440732,-1.255440754,-2.260178134
Psma3,0.139469253,-0.582653351,-0.018094789,-0.710998456,-0.451060804,-0.632531713,-0.296631279,-0.08727857,0.084493626,-0.437723838,0.027725786
Psma4,-0.739662231,-0.814114282,-0.927721997,-0.880067969,-0.75433684,-0.330803343,-0.439088542,-0.394363041,-0.353444059,-0.468470489,0.554055475
Psma5,-0.439133494,-0.21406741,-0.389769342,-0.22132062,-1.24959799,0.145715957,-0.159459416,-1.176332437,0.311630891,-0.273883234,0.385262121
Psma6,-0.217848498,0.336140627,0.069878687,0.204845031,-0.23761011,-0.229514389,-0.341973879,0.085736943,0.04392935,0.05484563,-0.179575256
Psma7,1.179191324,0.707767377,1.161722109,0.277627129,0.019905397,1.141180254,1.269333822,0.379359815,0.861517813,0.908907469,0.593940883
Psmb1,-1.029722123,-0.573347269,-0.770031179,-0.521268201,-0.278107249,0.025135891,0.099831528,0.043161729,-1.313927187,-0.11994691,0.514935467
Psmb10,-1.398022177,-1.834044679,-1.749965426,-1.357909261,-1.09443755,-1.122979137,-1.377839335,-1.004390479,-1.359746561,-1.226729419,0.128077011
Psmb2,-1.243313023,-1.22133083,-1.236269133,-1.214786493,-1.122836038,-1.140299351,-0.866567453,-1.174360835,-1.115798425,-1.352471313,-0.116600158
Psmb3,-1.423329451,-1.226066516,-1.201428126,-1.17564602,-0.785014542,-0.381119337,-0.315574734,-0.52684788,-0.743602765,-0.393071504,0.930949887
Psmb4,-1.281718671,-1.418175337,-1.524992141,-1.13639537,-1.238704441,-1.395631177,-0.459266042,-0.486178169,-0.253191214,-0.368846171,0.95863736
Psmb5,-1.063117662,-1.421342081,-0.505116148,-1.059852221,-1.206993114,-0.452529747,-0.86759154,-1.074932815,-0.790821533,-0.826686047,0.21664954
Psmb6,-0.130150846,0.016100062,-0.022657464,-0.077882345,-1.193346406,-0.486300925,-0.141098705,-0.335452019,-0.537925896,-0.554253737,-0.248819708
Qsox1,-0.117584083,-0.056013552,-0.066373811,-0.074228967,-0.177795616,0.111678864,0.170487057,0.061382526,-0.015532413,0.013363959,0.269882906
Rbp4,0.039477126,-0.069984483,-0.037473248,0.092000978,0.153364477,0.382027054,0.39107268,0.412790441,0.177946823,0.285994723,0.508547648
Reln,-1.690304462,-0.296192868,-0.536573874,-0.908711553,-1.348747391,-1.073391615,-0.887265566,-1.228922935,-1.024295761,-0.699081908,-0.228347763
Saa1,-1.44827886,-1.538291231,-1.559365739,-1.143146232,-1.25868865,-0.889783041,-1.020332515,-0.940692908,-0.954648135,-1.138465485,0.386349066
Saa2,-1.44827886,-1.538291231,-1.559365739,-1.143146232,-1.25868865,-0.889783041,-1.020332515,-0.940692908,-0.954648135,-1.138465485,0.386349066
Saa4,-1.165635589,-1.374310551,-1.366173562,-0.989969788,-0.78033465,-0.253191978,0.008015119,-0.080426967,-0.374214964,-0.689890681,1.22328108
Sepp1,0.404115549,-0.825779025,-0.411990301,-0.710224711,-0.886064479,-1.37482949,-1.343056822,-0.798040072,-0.975292029,-1.496796424,-1.311343128
Serpina10,-0.719486948,-0.684975659,-0.791817339,-0.570279555,-0.081106434,-0.491610283,-1.254102713,-1.158670071,-1.065794478,-0.354608192,-0.650463073
Serpina1a,0.925343213,0.84285906,0.877534601,0.967857631,1.02126647,1.200839018,1.330256246,1.39234858,1.24379047,1.351173256,0.835974923
Serpina1b,1.362884944,1.198169337,1.282134326,1.345853282,1.154654101,1.719232076,1.660057032,1.687646745,1.77149802,1.781330993,1.047176811
Serpina1c,-0.577606473,-0.522217599,-0.620840686,-0.474593107,-0.237764915,0.865697003,1.078026784,0.916572446,0.934435983,0.867185805,2.32320755
Serpina1d,0.361812285,0.444292683,0.288218566,0.490504625,0.59099032,0.934517538,0.874722083,0.852179686,1.018224971,0.981738079,0.935238433
Serpina1e,0.358557788,0.356652314,0.316885424,0.574672541,0.64956875,1.079588579,1.138259343,1.071861772,1.078791279,0.995059935,1.152695062
Serpina3k,1.139514996,1.061763207,0.987332281,1.092172639,1.248123327,1.764761603,1.815572467,1.857193149,1.754868595,1.794415165,1.4120756
Serpina3m,-0.152473319,-0.011243607,-0.259715451,-0.005500891,0.037200753,0.264115074,0.253759415,0.263666646,0.065863771,0.130969206,0.448734151
Serpina3n,-0.494607743,-0.458253038,-0.589812324,-0.294197871,-0.046051306,0.409972687,0.314833952,0.318372342,0.319281062,0.232451153,1.100687105
Serpina6,-1.030048869,-1.219877328,-1.337414309,-1.51087787,-1.020645303,-0.256642166,-0.274315624,-0.470268591,-1.231755326,-0.65445265,0.854122975
Serpinc1,0.315250946,0.32463855,0.300838614,0.384746973,0.476796199,0.897743087,0.997713136,0.88254692,1.041760643,0.924924618,1.080725939
Serpind1,-0.078185229,-0.223488933,-0.233434553,-0.209253706,-0.249465835,-0.570629431,-0.835105722,-0.891751584,-0.195518952,-0.244564997,-0.645423742
Serpinf1,-0.690100533,-0.69784728,-0.910675149,-0.559644945,-0.518665591,-1.249232796,-1.093053356,-1.030757526,-1.310765509,-0.650901232,-0.825369626
Serpinf2,0.236162799,0.25427491,0.215395126,0.581433419,0.319463717,0.085516424,0.096973513,0.209159249,0.176889906,-0.131145762,-0.336258369
Serping1,-0.833689942,-0.624545153,-0.821541303,-0.536465152,-0.253719416,0.084175677,0.110952934,0.094687789,0.009101001,0.101129447,1.047296044
Sh3d21,0.658790898,0.733995995,0.412802139,0.507426851,1.074357638,1.145457236,0.504062823,1.125359435,1.237562373,1.175213063,0.736226787
Spp2,0.050669481,0.203213455,0.197850976,-0.007994904,0.131853646,-1.071391668,-1.122299804,-1.08570255,-0.637409868,-1.168418317,-1.914631268
Tcn2,-0.835302928,-0.88930806,-1.121134292,-0.891321074,-0.300094404,-0.54468598,-0.797370926,-1.182630168,-0.744339885,-0.595504647,-0.127265755
Tfrc,-0.281670335,-0.332189331,-0.355523465,-0.133864914,-0.307606047,-0.353645199,-0.241000682,-0.228980935,-0.178708082,-0.330786691,-0.034363909
Thbs1,-0.430116854,-0.139505932,-0.569697424,-0.262248969,-1.586331084,0.192414169,0.255846152,0.203116801,0.300469762,0.185701198,1.313155173
Thbs4,-0.077472093,-0.160935896,0.45535268,-0.695603687,-0.798592182,-1.024181738,-0.946251224,-1.246004077,-1.313140169,-1.290629562,-1.575542223
Tns4,0.264504145,0.35215538,0.296438989,0.645997295,-0.550036346,-0.733936864,-0.998931682,-0.893002925,-1.431013582,-0.754155427,-1.93587246
Ttr,0.014667752,0.095722559,1.101002393,-0.318639695,-0.109533501,0.487141605,0.588258573,0.461093558,0.347239453,0.138279727,0.487580308
Vcp,-1.404183678,-0.647239717,-0.821008674,-1.388543548,-0.392091787,-0.711347515,-0.20455992,-0.086902484,0.20242374,-0.684144721,0.884852817
Vps4a,0.902375028,0.628407245,0.671013109,0.633306877,0.426165248,-0.978743828,-1.087198067,-1.510912214,-0.924256114,-0.985085296,-2.853134531
Vtn,0.836667916,0.554651227,0.492566061,0.380197153,0.447259294,0.315378529,0.147213731,0.434354984,0.228799025,0.455692052,-0.273977131
Vwf,0.734964262,1.041259391,0.958230624,0.762930427,0.664737315,0.482343966,0.40024018,0.283982127,0.665228449,0.655356058,-0.393960285
